title,company,location,work_mode,job_type,skills,salary_avg,date_posted,experience_level,education,source,job_url,salary_min,salary_max,role,country
"Data Scientist II, Amazon Private Brands",Amazon,"Vancouver, British Columbia, Canada",onsite,fulltime,SQL,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-ii-amazon-canada-778/,109100.0,,Data Scientist,Canada
"Data Scientist (Middle/Senior, Speech)",Київстар,"Kyiv, , Ukraine",onsite,fulltime,AWS,,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-speech-kyivstar-ukraine-5/,,,Data Scientist,Ukraine
"Data Scientist (Middle/Senior, Speech)",Київстар,"Kyiv, , Ukraine",onsite,fulltime,Azure,,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-speech-kyivstar-ukraine-5/,,,Data Scientist,Ukraine
"Data Scientist (Middle/Senior, Speech)",Київстар,"Kyiv, , Ukraine",onsite,fulltime,Docker,,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-speech-kyivstar-ukraine-5/,,,Data Scientist,Ukraine
"Data Scientist (Middle/Senior, Speech)",Київстар,"Kyiv, , Ukraine",onsite,fulltime,Git,,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-speech-kyivstar-ukraine-5/,,,Data Scientist,Ukraine
"Data Scientist (Middle/Senior, Speech)",Київстар,"Kyiv, , Ukraine",onsite,fulltime,PySpark,,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-speech-kyivstar-ukraine-5/,,,Data Scientist,Ukraine
Senior Data Engineer - Data Platform and Analytics,Worldly,Worldwide,remote,fulltime,AWS,150000.0,2026-03-09 00:00:00+00:00,senior,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-engineer-worldly-united-states-2/,135000.0,165000.0,Data Analyst,Worldwide
Senior Data Engineer - Data Platform and Analytics,Worldly,Worldwide,remote,fulltime,DBT,150000.0,2026-03-09 00:00:00+00:00,senior,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-engineer-worldly-united-states-2/,135000.0,165000.0,Data Analyst,Worldwide
Senior Data Engineer - Data Platform and Analytics,Worldly,Worldwide,remote,fulltime,Docker,150000.0,2026-03-09 00:00:00+00:00,senior,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-engineer-worldly-united-states-2/,135000.0,165000.0,Data Analyst,Worldwide
Senior Data Engineer - Data Platform and Analytics,Worldly,Worldwide,remote,fulltime,Git,150000.0,2026-03-09 00:00:00+00:00,senior,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-engineer-worldly-united-states-2/,135000.0,165000.0,Data Analyst,Worldwide
Senior Data Engineer - Data Platform and Analytics,Worldly,Worldwide,remote,fulltime,Glue,150000.0,2026-03-09 00:00:00+00:00,senior,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-engineer-worldly-united-states-2/,135000.0,165000.0,Data Analyst,Worldwide
DataOps Platform Engineer,Paramo Technologies,"Buenos Aires, , Argentina",onsite,fulltime,Airflow,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/dataops-platform-engineer-paramo-technologies-argentina-2/,,,Other,Argentina
DataOps Platform Engineer,Paramo Technologies,"Buenos Aires, , Argentina",onsite,fulltime,Ansible,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/dataops-platform-engineer-paramo-technologies-argentina-2/,,,Other,Argentina
DataOps Platform Engineer,Paramo Technologies,"Buenos Aires, , Argentina",onsite,fulltime,ArgoCD,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/dataops-platform-engineer-paramo-technologies-argentina-2/,,,Other,Argentina
DataOps Platform Engineer,Paramo Technologies,"Buenos Aires, , Argentina",onsite,fulltime,Azure,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/dataops-platform-engineer-paramo-technologies-argentina-2/,,,Other,Argentina
DataOps Platform Engineer,Paramo Technologies,"Buenos Aires, , Argentina",onsite,fulltime,ClickHouse,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/dataops-platform-engineer-paramo-technologies-argentina-2/,,,Other,Argentina
Cloud Database Engineer,CyberPuerta,Worldwide,remote,fulltime,Bash,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/cloud-database-engineer-cyberpuerta-mexico-2/,,,Other,Worldwide
Cloud Database Engineer,CyberPuerta,Worldwide,remote,fulltime,Docker,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/cloud-database-engineer-cyberpuerta-mexico-2/,,,Other,Worldwide
Cloud Database Engineer,CyberPuerta,Worldwide,remote,fulltime,Git,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/cloud-database-engineer-cyberpuerta-mexico-2/,,,Other,Worldwide
Cloud Database Engineer,CyberPuerta,Worldwide,remote,fulltime,Linux,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/cloud-database-engineer-cyberpuerta-mexico-2/,,,Other,Worldwide
Cloud Database Engineer,CyberPuerta,Worldwide,remote,fulltime,MySQL,,2026-03-09 00:00:00+00:00,mid-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/cloud-database-engineer-cyberpuerta-mexico-2/,,,Other,Worldwide
"Research Scientist I, Last Mile",Amazon,"Bengaluru, Karnataka, India",onsite,fulltime,R,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in a relevant field,datasciencejobs,https://datasciencejobs.com/jobs/research-scientist-i-amazon-india-777/,,,Research Scientist,India
"Research Scientist I, Last Mile",Amazon,"Bengaluru, Karnataka, India",onsite,fulltime,SQL,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in a relevant field,datasciencejobs,https://datasciencejobs.com/jobs/research-scientist-i-amazon-india-777/,,,Research Scientist,India
Data Scientist Summer Intern__Deep Learning,GE Aerospace,"Shanghai, , China",onsite,fulltime,Python,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-summer-intern-ge-aerospace-china-2/,,,Data Scientist,China
Deep Learning Engineering Intern,KLA,"Milpitas, California, United States",onsite,fulltime,Keras,46.0,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/deep-learning-engineering-intern-kla-united-states-3/,35.0,57.0,ML Engineer,United States
Deep Learning Engineering Intern,KLA,"Milpitas, California, United States",onsite,fulltime,PyTorch,46.0,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/deep-learning-engineering-intern-kla-united-states-3/,35.0,57.0,ML Engineer,United States
Deep Learning Engineering Intern,KLA,"Milpitas, California, United States",onsite,fulltime,Python,46.0,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/deep-learning-engineering-intern-kla-united-states-3/,35.0,57.0,ML Engineer,United States
Deep Learning Engineering Intern,KLA,"Milpitas, California, United States",onsite,fulltime,TensorFlow,46.0,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/deep-learning-engineering-intern-kla-united-states-3/,35.0,57.0,ML Engineer,United States
Junior Data Scientist,Rest,"Sydney, New South Wales, Australia",onsite,fulltime,AWS,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/junior-data-scientist-rest-australia-2/,,,Data Scientist,Australia
Junior Data Scientist,Rest,"Sydney, New South Wales, Australia",onsite,fulltime,AWS RedShift,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/junior-data-scientist-rest-australia-2/,,,Data Scientist,Australia
Junior Data Scientist,Rest,"Sydney, New South Wales, Australia",onsite,fulltime,EC2,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/junior-data-scientist-rest-australia-2/,,,Data Scientist,Australia
Junior Data Scientist,Rest,"Sydney, New South Wales, Australia",onsite,fulltime,Git,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/junior-data-scientist-rest-australia-2/,,,Data Scientist,Australia
Junior Data Scientist,Rest,"Sydney, New South Wales, Australia",onsite,fulltime,Power BI,,2026-03-09 00:00:00+00:00,entry-level,Bachelors in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/junior-data-scientist-rest-australia-2/,,,Data Scientist,Australia
Senior Data Scientist,Ontrac Solutions,"Cairo, , Egypt",onsite,fulltime,Azure ML,,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-ontrac-solutions-egypt-2/,,,Data Scientist,Egypt
Senior Data Scientist,Ontrac Solutions,"Cairo, , Egypt",onsite,fulltime,PyTorch,,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-ontrac-solutions-egypt-2/,,,Data Scientist,Egypt
Senior Data Scientist,Ontrac Solutions,"Cairo, , Egypt",onsite,fulltime,Python,,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-ontrac-solutions-egypt-2/,,,Data Scientist,Egypt
Senior Data Scientist,Ontrac Solutions,"Cairo, , Egypt",onsite,fulltime,Scikit-Learn,,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-ontrac-solutions-egypt-2/,,,Data Scientist,Egypt
Senior Data Scientist,Ontrac Solutions,"Cairo, , Egypt",onsite,fulltime,TensorFlow,,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-ontrac-solutions-egypt-2/,,,Data Scientist,Egypt
Senior Data Scientist,Search Atlas,Worldwide,remote,fulltime,NumPy,5750.0,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-search-atlas-brazil-2/,5000.0,6500.0,Data Scientist,Worldwide
Senior Data Scientist,Search Atlas,Worldwide,remote,fulltime,PyTorch,5750.0,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-search-atlas-brazil-2/,5000.0,6500.0,Data Scientist,Worldwide
Senior Data Scientist,Search Atlas,Worldwide,remote,fulltime,Python,5750.0,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-search-atlas-brazil-2/,5000.0,6500.0,Data Scientist,Worldwide
Senior Data Scientist,Search Atlas,Worldwide,remote,fulltime,SQL,5750.0,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-search-atlas-brazil-2/,5000.0,6500.0,Data Scientist,Worldwide
Senior Data Scientist,Search Atlas,Worldwide,remote,fulltime,SciPy,5750.0,2026-03-09 00:00:00+00:00,senior,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-data-scientist-search-atlas-brazil-2/,5000.0,6500.0,Data Scientist,Worldwide
"Senior Open-Source Machine Learning Engineer, Computer Vision - US Remote",Hugging Face,"New York, New York, United States",onsite,fulltime,OpenCV,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-open-source-ml-engineer-hugging-face-united-states-9/,,,ML Engineer,United States
"Senior Open-Source Machine Learning Engineer, Computer Vision - US Remote",Hugging Face,"New York, New York, United States",onsite,fulltime,PyTorch,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-open-source-ml-engineer-hugging-face-united-states-9/,,,ML Engineer,United States
"Senior Open-Source Machine Learning Engineer, Computer Vision - US Remote",Hugging Face,"New York, New York, United States",onsite,fulltime,Python,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-open-source-ml-engineer-hugging-face-united-states-9/,,,ML Engineer,United States
"Senior Open-Source Machine Learning Engineer, Computer Vision - US Remote",Hugging Face,"New York, New York, United States",onsite,fulltime,TensorFlow,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-open-source-ml-engineer-hugging-face-united-states-9/,,,ML Engineer,United States
"Senior Open-Source Machine Learning Engineer, Computer Vision - US Remote",Hugging Face,"New York, New York, United States",onsite,fulltime,Transformers,,2026-03-09 00:00:00+00:00,senior,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/senior-open-source-ml-engineer-hugging-face-united-states-9/,,,ML Engineer,United States
"Data Scientist - Computer Vision, Data & Machine Learning (DML)",Amazon,"Arlington, Virginia, United States",onsite,fulltime,AWS,160000.0,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-computer-vision-amazon-united-states-776/,136000.0,184000.0,Data Scientist,United States
"Data Scientist - Computer Vision, Data & Machine Learning (DML)",Amazon,"Arlington, Virginia, United States",onsite,fulltime,EC2,160000.0,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-computer-vision-amazon-united-states-776/,136000.0,184000.0,Data Scientist,United States
"Data Scientist - Computer Vision, Data & Machine Learning (DML)",Amazon,"Arlington, Virginia, United States",onsite,fulltime,EMR,160000.0,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-computer-vision-amazon-united-states-776/,136000.0,184000.0,Data Scientist,United States
"Data Scientist - Computer Vision, Data & Machine Learning (DML)",Amazon,"Arlington, Virginia, United States",onsite,fulltime,Git,160000.0,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-computer-vision-amazon-united-states-776/,136000.0,184000.0,Data Scientist,United States
"Data Scientist - Computer Vision, Data & Machine Learning (DML)",Amazon,"Arlington, Virginia, United States",onsite,fulltime,Kinesis,160000.0,2026-03-09 00:00:00+00:00,mid-level,Masters in Data Science,datasciencejobs,https://datasciencejobs.com/jobs/data-scientist-computer-vision-amazon-united-states-776/,136000.0,184000.0,Data Scientist,United States
"Senior Staff Engineer, Machine learning",Nagarro,Worldwide,remote,fulltime,Docker,,2026-03-09 00:00:00+00:00,senior,Masters in Machine Learning,datasciencejobs,https://datasciencejobs.com/jobs/senior-staff-engineer-nagarro-india-29/,,,ML Engineer,Worldwide
"Senior Staff Engineer, Machine learning",Nagarro,Worldwide,remote,fulltime,JAX,,2026-03-09 00:00:00+00:00,senior,Masters in Machine Learning,datasciencejobs,https://datasciencejobs.com/jobs/senior-staff-engineer-nagarro-india-29/,,,ML Engineer,Worldwide
"Senior Staff Engineer, Machine learning",Nagarro,Worldwide,remote,fulltime,Kubeflow,,2026-03-09 00:00:00+00:00,senior,Masters in Machine Learning,datasciencejobs,https://datasciencejobs.com/jobs/senior-staff-engineer-nagarro-india-29/,,,ML Engineer,Worldwide
"Senior Staff Engineer, Machine learning",Nagarro,Worldwide,remote,fulltime,Kubernetes,,2026-03-09 00:00:00+00:00,senior,Masters in Machine Learning,datasciencejobs,https://datasciencejobs.com/jobs/senior-staff-engineer-nagarro-india-29/,,,ML Engineer,Worldwide
"Senior Staff Engineer, Machine learning",Nagarro,Worldwide,remote,fulltime,MLflow,,2026-03-09 00:00:00+00:00,senior,Masters in Machine Learning,datasciencejobs,https://datasciencejobs.com/jobs/senior-staff-engineer-nagarro-india-29/,,,ML Engineer,Worldwide
Machine Learning Engineer H/F,NEXTON,"Lille, Hauts-de-France, France",onsite,fulltime,Docker,,2026-03-09 00:00:00+00:00,mid-level,Masters in Computer Science,datasciencejobs,https://datasciencejobs.com/jobs/machine-learning-engineer-nexton-france-7/,,,ML Engineer,France
